Method,Iteration,ATTR,AREA,state,FU,REG,MUX,DEC,pin_pair,net,max,min,ave,MISC,MEM,CP_delay,sim,Pmax,Pmin,Pave,Latency,BlockMemoryBit,DSP
Exhaustive Search,1,0-0-2-2-3-0-2-0-2-4-,986,8,145,534,154,73,1614,771,8,8,8.00,80,0,0.82ns,-,-,-,-,52,-,-
Exhaustive Search,1,0-4-2-2-3-0-5-0-2-5-,921,7,129,516,134,66,1475,713,7,7,7.00,76,0,0.78ns,-,-,-,-,41,-,-
Exhaustive Search,1,0-3-2-5-3-0-5-0-4-2-,587,6,16,318,123,70,1063,496,6,6,6.00,60,0,0.47ns,-,-,-,-,21,-,-
Exhaustive Search,1,0-4-2-2-5-0-5-0-2-5-,921,7,129,516,134,66,1475,713,7,7,7.00,76,0,0.78ns,-,-,-,-,41,-,-
Exhaustive Search,1,0-4-2-5-3-0-5-3-2-5-,921,7,129,516,134,66,1475,713,7,7,7.00,76,0,0.78ns,-,-,-,-,41,-,-
Exhaustive Search,1,0-3-2-2-3-0-5-0-2-2-,902,6,128,510,125,67,1433,686,6,6,6.00,72,0,0.74ns,-,-,-,-,39,-,-
Exhaustive Search,1,0-0-2-1-4-0-5-0-2-2-,1028,9,131,564,166,77,1690,814,9,9,9.00,90,0,0.78ns,-,-,-,-,47,-,-
Exhaustive Search,1,0-3-2-1-3-0-3-0-3-5-,220,4,12,120,43,22,397,201,4,4,4.00,23,0,0.47ns,-,-,-,-,14,-,-
Exhaustive Search,1,0-3-2-5-0-5-4-0-3-5-,441,5,12,240,93,51,793,376,5,5,5.00,45,0,0.47ns,-,-,-,-,19,-,-
Exhaustive Search,1,0-3-0-0-3-5-3-0-3-5-,211,3,12,120,38,22,375,188,3,3,3.00,19,0,0.47ns,-,-,-,-,8,-,-
Exhaustive Search,1,0-3-2-1-3-0-5-1-4-5-,587,6,16,318,123,70,1063,496,6,6,6.00,60,0,0.47ns,-,-,-,-,21,-,-
Exhaustive Search,1,0-3-5-2-3-5-3-0-5-5-,307,4,16,174,52,35,536,268,4,4,4.00,30,0,0.47ns,-,-,-,-,10,-,-
Exhaustive Search,1,0-4-4-0-3-4-2-0-5-5-,588,7,35,306,119,62,1072,527,7,7,7.00,66,0,0.53ns,-,-,-,-,25,-,-
Exhaustive Search,1,2-2-0-0-3-5-2-0-5-5-,573,8,37,294,116,64,1062,512,8,8,8.00,62,0,0.53ns,-,-,-,-,31,-,-
Exhaustive Search,1,3-3-5-0-3-5-5-0-5-5-,278,3,4,168,41,36,460,219,3,3,3.00,29,0,0.31ns,-,-,-,-,5,-,-
Exhaustive Search,1,0-0-5-3-0-4-3-3-5-5-,405,6,19,222,79,46,728,357,6,6,6.00,39,0,0.47ns,-,-,-,-,15,-,-
Exhaustive Search,1,3-3-4-0-0-5-5-0-5-3-,488,6,16,270,89,57,859,407,6,6,6.00,56,0,0.47ns,-,-,-,-,15,-,-
