Method,Iteration,ATTR,AREA,state,FU,REG,MUX,DEC,pin_pair,net,max,min,ave,MISC,MEM,CP_delay,sim,Pmax,Pmin,Pave,Latency,BlockMemoryBit,DSP
decimation_meta_1000,1,5-0-3-1-4-4-3-0-0-4-,465,5,38,240,100,43,855,395,5,5,5.00,44,0,0.6225ns,-,-,-,-,32,-,-
decimation_meta_1000,1,0-4-2-5-4-5-0-6-2-2-,1105,9,147,594,186,82,1844,887,9,9,9.00,96,0,0.82ns,-,-,-,-,53,-,-
decimation_meta_1000,1,0-3-3-1-4-5-4-6-2-2-,967,6,128,540,147,72,1547,738,6,6,6.00,80,0,0.74ns,-,-,-,-,39,-,-
decimation_meta_1000,1,0-2-2-2-2-1-2-6-2-0-,1057,7,145,576,165,84,1729,818,7,7,7.00,87,0,0.78ns,-,-,-,-,51,-,-
decimation_meta_1000,1,0-2-2-2-5-1-4-6-2-2-,961,7,127,534,148,73,1545,733,7,7,7.00,79,0,0.78ns,-,-,-,-,46,-,-
decimation_meta_1000,1,2-2-3-2-5-1-4-4-2-2-,877,6,127,492,128,62,1388,663,6,5,5.50,68,0,0.74ns,-,-,-,-,40,-,-
decimation_meta_1000,1,0-3-3-2-3-5-4-5-2-1-,869,5,124,492,124,62,1361,652,5,5,5.00,67,0,0.74ns,-,-,-,-,36,-,-
decimation_meta_1000,1,2-2-3-2-3-5-4-5-2-5-,877,6,127,492,128,62,1388,663,6,5,5.50,68,0,0.74ns,-,-,-,-,40,-,-
decimation_meta_1000,1,2-2-3-2-4-1-4-4-3-4-,391,6,19,204,87,39,732,355,6,5,5.50,42,0,0.47ns,-,-,-,-,20,-,-
decimation_meta_1000,1,2-2-3-3-4-5-4-1-2-1-,978,7,131,540,154,72,1583,757,7,6,6.50,81,0,0.78ns,-,-,-,-,43,-,-
